Fund,Full Fund Name,1 Weeks,2 Weeks,3 Weeks,4 Weeks,5 Weeks,6 Weeks,7 Weeks,8 Weeks,9 Weeks,10 Weeks,11 Weeks,12 Weeks,13 Weeks,14 Weeks,15 Weeks,16 Weeks,17 Weeks,18 Weeks,19 Weeks,20 Weeks,21 Weeks,22 Weeks,23 Weeks,24 Weeks
DXP,DENİZ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),3.3086711400897735,5.694714479894016,6.95901102052522,11.21909086842706,6.531079832129944,4.444391104016844,2.946424346619144,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
DKH,DENİZ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.936211297950231,7.217627540777411,11.121181096790249,15.176000586769566,10.288254108987077,8.17106310906632,3.484584936266594,2.351783915015513,1.1624347061347577,2.0308602051187363,-0.08919179855728611,2.583413293985311,3.210645994395779,2.8425955523083357,-4.567786971163493,-7.992347540768583,-5.440698032226639,0.5605451641009053,0.4280251757426223,-2.4627162078147853,2.0913519320088483,8.257472596211318,6.117572661442327,11.297701783224797
DBK,DENİZ ASSET MANAGEMENT SHORT-TERM BONDS (TL) FUND,0.6910023196190906,1.4165559982293054,2.0540487032270773,2.704722056186483,3.3637457389211853,4.010290556900712,4.731428571428562,5.3952513609527815,6.010282776349615,6.588435989557744,7.220301084215166,7.873809772941296,8.526764566556135,9.158769654296146,9.739741338016916,10.377131233104036,11.147647027114424,11.601851100105543,11.828831760494625,12.047603521356356,13.098568372552233,13.17616708291023,13.763138293470146,14.521369657585598
DCB,DENİZ PORTFÖY KISA VADELİ SERBEST (TL) FON,0.796941517003929,1.6009479314247357,2.415035775978232,3.2408278771132544,4.068491510212099,4.89409530913592,5.715127301257093,6.528787655487508,7.33220138817093,8.127111902708133,8.914325868408348,9.701959866529089,10.503989467149506,11.321517835874118,12.155054654713876,12.996132768613341,13.824620632918672,14.637219205523303,15.426695679167125,16.169337123416792,16.89199758484955,17.569617674733955,18.225494444686483,18.884435512072166
DPK,DENİZ ASSET MANAGEMENT LEASE CERTIFICATES PARTICIPATION (TL) FUND,0.7131850062272898,1.4248681647131924,2.1933791331663803,3.4319332484064873,4.274768122764034,5.066867998154089,5.838283551919936,6.602727491922009,7.373497423963424,8.469651360431675,8.284423155748115,8.516379807855516,9.939884280938063,10.474902522154997,11.491881126649544,12.541663131293035,13.07892258722264,13.079162598519908,12.992464852533159,13.63737195844653,14.546018117707774,14.158948495447667,14.689902441177141,15.23163361975114
DVT,DENİZ PORTFÖY METAVERSE VE DİJİTAL YAŞAM TEKNOLOJİLERİ DEĞİŞKEN FON,4.307794085543912,5.4738135209495224,9.760274789798592,7.065960885768276,9.437330839518179,9.195408119985467,14.311900826665369,13.893222916326891,16.562774210703974,20.67170971305286,25.291471547248857,31.730997238093313,37.859120934451724,31.433034387643925,28.5227897169191,31.105567666006923,35.34623489195891,40.76012625792785,38.16389056874296,37.2193128509708,36.96413584025931,46.40384522347434,47.411286028900896,50.39525407384383
DAS,DENİZ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,0.5522665443841274,1.0627893141279452,1.853386631833892,3.1529399817736192,4.339070452236848,4.83808032643656,5.32233465061618,5.613343747935727,5.862362263163198,6.41865032534929,7.171298788241565,7.905357091390204,8.78762735763263,9.418623244910801,10.52809802436165,11.353315270939625,12.057078437528407,13.69528129006923,14.188168388872855,14.710848247558014,15.39633605451678,13.65997200508434,13.854517070088008,14.23894711479451
DOV,DENİZ PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ-AVRO) FON,0.5376175116204602,0.23983324473953382,1.2627896564269152,0.9432165033276828,3.6632895326984176,4.565989564672685,6.291873750787161,4.996347550664519,5.39030645156214,6.5865887183539655,8.805516245556792,10.359925373043346,11.996900341823116,12.568671713607898,12.824331432072455,14.822038003485154,15.379732109595414,15.627462240963569,15.174481963980321,15.8994872320855,14.713107579858272,13.242742567257556,13.091651521569064,12.065094446471512
DBZ,DENİZ ASSET MANAGEMENT PRIVATE SECTOR BONDS FUND,0.8866105006618039,2.1593906901540336,2.4099468958604344,3.173477719049459,3.7844730699403537,4.493624058841444,5.219449131187419,5.94140228566386,6.652007818052589,7.439477334765297,8.17526469925659,8.90390764974032,9.649944054985959,10.391043472263721,11.23749073387695,11.94805800345036,12.654545454545444,13.423563869992444,14.186859439279004,14.847767333955176,15.53582599489918,16.08886954839958,16.726627449073845,17.420222521090594
DLY,DENİZ ASSET MANAGEMENT MONEY MARKET (TL) FUND,0.783286801775571,1.5580732960344401,2.3359413439795245,3.124704562176563,3.9187798230499067,4.701414482864757,5.482232435429494,6.260661384373159,7.036107132153189,7.782248688486125,8.52296167889823,9.260184695248485,10.004176376834153,10.719815970718612,11.440991347144742,12.18196797546067,12.89830664830665,13.613497227702034,14.31696734206141,14.98155899003533,15.631801814777482,16.23643889198082,16.79412456153011,17.338937162707687
DLD,DENİZ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),2.052361714214669,4.720264980126247,9.292043254681353,11.674669003156831,8.759404220511797,9.66969502126767,8.540942523942746,9.577820165171222,10.223789490094308,12.993849873417865,12.787354463479264,15.266085808050093,15.386706253213312,13.225385941501425,7.493101345061164,4.726841556393137,9.117729867827634,11.854623758899558,10.337572874807703,9.58083236619527,15.364189930938272,19.72554622593882,17.74240144430859,22.006941515386394
DFC,DENİZ PORTFÖY TARIM VE GIDA DEĞİŞKEN FON,1.392944917934561,1.3589826626789336,1.7499276241875952,2.4812463317926703,4.01037780825815,2.565972551306338,4.293988829443751,5.545980114919976,3.7464517006110087,6.558173197544039,8.519148425080417,11.88402478707913,12.547203679580813,8.730621403631659,5.407166338876239,3.521333043654023,3.6872598263144014,6.172545254800401,5.395392702076187,2.5212872603995677,3.7111193890854968,8.985194229721015,9.339922916038756,8.602518155907491
DHJ,DENİZ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),5.362928482480396,9.325728323182304,13.87322906133796,21.928706181580488,15.304081596743627,15.58852604478624,10.228398286592327,7.317305884832495,7.005529223665185,12.7698147201798,14.254287217413575,18.113340031064514,20.604949220807793,18.22866059970274,11.811973822332623,8.438658580719045,16.27339446710245,21.580655812817888,22.853660365629,20.263349118179946,23.271089417116563,34.917426084507156,32.62726990338876,38.331040344067695
FIB,FİBA ASSET MANAGEMENT GOLD FUND,-2.678599270323361,-1.7818367205644479,-1.18664674147059,0.5535114794027995,0.843974564441918,4.412000856439346,4.008371324215516,4.7069480323413915,7.1668932932273,8.356768392181364,10.078864575838374,8.589004015114082,9.44886307845529,11.46189724505904,15.05651446224627,20.21786358103631,18.03549006852942,16.613609529360776,17.602284973585636,17.542049246390135,17.35641606064479,15.839717322881402,17.73271166236627,18.12752170654716
FZJ,FİBA PORTFÖY BİRİNCİ FON SEPETİ FONU,0.724848400423128,1.8101072608894475,3.4465014136695844,4.039649637137018,4.679404701798955,5.4839965571444615,5.945106665305225,6.570089071667706,6.359249029063513,7.990768268606979,8.978466845422767,9.776042395618097,10.62154131536989,10.812050808909136,10.52558167751069,10.900535038221454,12.277205430289323,13.950400654797635,14.187035462406916,14.43206838364316,15.985537279151757,16.957110723582776,17.909577658432223,18.902976093205755
FSG,FİBA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.9956706813897395,2.0606626772670276,10.577742403174401,12.569522590863535,8.673554945655864,9.452422389439116,10.054908339306225,10.842645838667288,11.187679565547295,14.20742596718678,13.956328109854166,17.37378919013478,16.881828600106875,13.082437275985678,7.536180499763208,4.044110314677648,11.640188428399085,12.180762932642637,9.937784793020784,7.948229553787973,15.043716476637787,19.01932344279997,17.322051946927488,21.368385849097766
FBI,FİBA PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,0.5040701502648609,1.0062842644243035,1.8076483910119585,3.0874965921838116,4.2601015110715705,4.7342215316112215,5.196977471267992,5.470493134928457,5.710935463958533,6.246788369186042,6.997388376531889,7.71762116942453,8.585007964253785,9.213329123516939,10.32271108986899,11.133787230004202,11.834541442096375,13.464939853152336,13.954223508132069,None,None,None,None,None
FJB,FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON,2.780943820374065,1.2966432765439448,3.4718328087489474,0.815218498439964,3.9591077754549113,7.5796137913763815,9.713103269698706,11.04313392527784,12.365380947623674,14.547099176602865,17.593751633614204,23.82405719907484,29.96979819944743,25.733892276422765,23.268644656309437,28.66032631443758,29.919096000583846,30.05928884917611,24.507355638333145,24.392313589463228,23.208309744211753,26.029241291074413,25.612301100814506,20.990723912317463
FIT,FIBA ASSET MANAGEMENT BONDS FUND,1.038971539456669,0.75303754706485,2.078074840100967,0.4953799387208626,-0.20682936178367992,1.3635183803251045,2.1197832819867557,3.801011720339907,4.088058172368133,4.2974227148294055,4.536480902109728,3.823434111811777,3.474401543442444,2.928942664876577,3.6838830118232844,4.627505484016815,5.3064010516735864,7.007073007826557,6.7347113085070065,5.208877064776315,5.8585841472608875,5.125681405208965,5.24166042057925,5.5938146943259115
FID,FİBA ASSET MANAGEMENT VARIABLE FUND,0.8459269173774271,2.0425684814961236,5.768252854134735,7.169449151466116,5.3168046041769905,6.0058933737231674,4.744046004159941,4.279185048273219,4.022280061000736,6.304832553192641,5.795720551703871,7.25097908916111,6.739536615071037,5.797994379677997,2.0096154842453204,0.27721662960259313,2.9822331706755705,6.755740780232848,6.12454254571847,4.770055107314707,9.452278159684258,13.173635485799245,12.131900006264324,15.92777071263718
FPE,FİBA ASSET MANAGEMENT EUROBOND DEBT INSTRUMENTS (FX) FUND,0.5938624867592045,0.9426112356423078,1.8671603183256797,1.9425671847073025,3.3618487577949683,4.397526798190745,7.0530919776703005,8.16221792277778,8.906687547897278,10.162518869223728,11.927101171264958,12.752838548427366,15.520240660988863,16.788917011909298,16.742401992657648,18.191076056848587,18.562360864703535,19.59083604109462,20.18814665789221,20.548983605580318,20.750007432183608,19.246920072959313,20.426196681016986,19.866165210302352
FJZ,FİBA PORTFÖY FIRTINA SERBEST (DÖVİZ) FON,0.648532866744687,1.1851083070508688,1.99824784893809,2.9268855105166827,4.2304901691149155,5.120127538646087,6.932645899754658,7.695072073761892,8.335092560962035,9.477971721363181,11.131271973060947,12.18242366789006,14.495007708986654,15.552710959237562,16.015380260966246,17.397991509319798,17.877510279171656,19.214534371363257,19.902993133724994,20.369578637280064,20.836360671932695,19.449101108799063,20.297753952347012,20.18368638276043
FSH,FİBA PORTFÖY FON SEPETİ SERBEST FON,7.039185166334248,8.158556808674646,11.916865353282644,6.360798072506809,8.73298387770696,9.71207245352606,14.958589434744193,14.958662504632066,16.01634715182118,19.255602400661473,25.536648106270416,31.19961523869491,39.09402450860507,30.975766779421416,26.36154480865955,33.01784104130842,34.98562902049702,34.24230593376837,26.860372218235778,28.081380773583327,26.721799179948825,30.557396314727953,32.8980086707326,27.91244060050511
FPH,FİBA ASSET MANAGEMENT EQUITY FUND (EQUITY-INTENSIVE FUND),1.0541300782651155,2.623567812398218,7.643084420110944,9.423618867773389,6.228059539547704,6.809137230335309,4.778752817969275,4.225898414326575,3.939390971937531,6.884248137025415,6.081418536230405,7.75536712015555,7.249396113523922,5.771304980050989,0.4115745641264849,-2.1997495535477154,1.5660051097352412,5.488202997265463,4.4203289822222,2.7924902872020425,8.93485672235031,13.972219467478178,12.03813978318499,17.045785972995485
FSR,FİBA PORTFÖY İKİNCİ SERBEST (DÖVİZ-AVRO) FON,0.5199586976751468,0.170713190430434,1.1473331179734931,0.7929761206470929,3.4534085806640484,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
FBZ,FİBA PORTFÖY KAR PAYI ÖDEYEN SERBEST FON,0.7042769021713948,-1.059689118016337,0.2430228429157032,0.7529949600912643,2.6768177147527457,3.397000968061387,6.623512010348382,7.537555109911555,8.364457338432995,9.407164387075381,13.185565266160973,16.0613647246703,16.824004870248313,17.43357735492458,17.868770559657094,19.382798210410595,19.72800289280385,17.459208454313526,15.997479973089623,16.72495373781155,15.881880828502265,14.541590076897604,14.5678554756135,13.973299012438023
FPK,FİBA ASSET MANAGEMENT SHORT-TERM BONDS AND BILLS FUND,0.7164524050267174,1.422586838889848,2.123733083367498,2.8376744048848046,3.5647446751626406,4.2896885937359714,5.107178389460041,5.850740830701962,6.377200744515307,7.092830374147566,7.791485019942497,8.391369232682502,9.090055698103756,9.81164167821595,10.514803778609018,11.173825695972448,11.812059012187296,12.435901570613082,13.00444069884282,13.589860549980443,14.18885722708067,14.763973928500887,15.310577495534822,15.88937273543197
FMR,FİBA PORTFÖY MART 2025 SERBEST (DÖVİZ) FON,0.5933806974144062,1.1849030823639761,1.998202638963514,3.3477477738343344,4.604757383702405,5.168233798590909,5.796934686766144,6.043600660552849,6.415588957457021,7.011801297617705,7.759447307289094,8.56372424516476,9.729327091393557,10.071682050469716,11.197682539293655,11.796307808510347,12.405496305422641,14.05778091536079,14.523207991713317,14.96128576500603,15.555926742018345,13.9650101511143,14.241104376976041,14.547153072770369
FSF,FİBA PORTFÖY PARA PİYASASI SERBEST (TL) FON,0.7621859626931693,1.5237404219692336,3.277675947560833,4.1678610489061025,4.949123628424027,5.741008437508036,6.530796240474852,7.32524552829651,8.117587054650217,8.874571814257196,9.636868600042147,10.403884894682509,11.184002129434887,11.96442383587171,12.74829803234114,13.535937092535763,14.333156914474577,15.084291881098743,15.822781248385287,16.54626557565245,17.234511796455045,17.926757804869805,18.548338533896704,19.15612098602729
FIL,FİBA ASSET MANAGEMENT MONEY MARKET FUND,0.8014806735742721,1.5930647968488445,2.3971797884841344,3.218491945309317,4.038000699294726,4.849896435846085,5.647109764018185,6.438891603266558,7.225664689079317,7.9849524231024445,8.744406610450502,9.492012206067123,10.253953908721188,11.000309355267218,11.750696174703203,12.494697821957464,13.241314013607969,13.954248671268571,14.663283049015451,15.346286578735874,16.015405829489797,16.641011176869895,17.259873701208186,17.867114962851314
FZP,FİBA PORTFÖY SERBEST FON,1.0193033176008215,1.8583352036745708,2.8796594470811425,3.7594811877627685,4.3223893307101,4.798999989398863,5.0503468420143225,5.744156898127371,6.165027985288054,7.3321365028727215,7.933410298817233,8.422827544999846,9.613591594585492,10.277398927924965,10.858901179484347,11.455036271863252,12.169120839220458,13.136997227921027,13.886328801979511,14.382770859168076,15.039920260670703,15.669935263967846,16.20144080495368,16.904715018101076
GO1,FONERİA PORTFÖY BİRİNCİ FON SEPETİ FONU,0.7478576821753252,1.2503487549861172,2.0899013050189494,2.6334051007486905,3.4267857940706103,3.622922021988748,4.800873634431729,5.445851717957266,8.002686271737588,9.257377418466698,10.149932517389747,11.197188275358618,11.860882451353003,12.611261966465884,13.45605173302362,15.154109782634094,17.369603712054584,17.40315507252947,18.01885451556688,18.452938440068223,19.26592183655372,19.80630945005998,20.237578069910345,20.431875617804117
GO9,FONERİA PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),2.9065310334660195,3.9390450805445085,9.304267061542031,12.34828830478245,7.687723882575842,6.518185338422608,9.199423508268993,10.2746340220742,8.530036558132498,10.068899994973687,7.926242966052488,11.431011637745247,None,None,None,None,None,None,None,None,None,None,None,None
FCK,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
GO4,FONERİA PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU,1.3379391278715136,1.916493732415244,4.583731741581768,5.39955814346985,5.181936392618356,5.5589323983957915,8.002857104751113,8.927957577442394,10.86024678438006,12.886802330804478,14.70921072719746,17.098019641310707,17.946301512926716,16.63278451538566,15.38125425798523,17.097392508664058,20.400678645946055,20.889169764313444,20.299257221458056,18.771854440800645,18.624610586829775,18.996871652864503,20.854155669359447,21.17908068706826
GO2,FONERİA PORTFÖY İKİNCİ FON SEPETİ FONU,1.0136750719307241,1.7663214510499485,3.405292677495739,4.524249729370125,4.869008816079324,5.233543003235864,6.108026068674873,6.366933236369904,8.40100638007913,9.762457101138553,10.933834641804168,12.251003182160717,12.821498484565913,12.874124760187616,13.103603529125973,15.048546829416596,17.525357650246143,17.515340483746385,17.598869085244413,17.164886041293645,17.468150773370354,17.81550758036941,20.562789490131326,21.20165157583204
FBC,FONERİA PORTFÖY KATILIM FONU,1.9880957201279537,3.2858603695151416,4.481195054482121,-3.864812277706701,-2.8705247217323855,-1.250233801153443,-2.900635349731472,-2.8186063709217035,-3.80300774732439,-2.697847806036946,-2.2606524881405377,0.8571435721739943,-0.07223749440033948,-2.3507243590934332,-3.8934693371404068,-3.906149407472751,-3.0078209924132597,-0.7745830399306531,0.6939331652080638,0.3164593722256044,3.9131238209016934,6.808203131211589,5.530877861562657,8.316072388460851
GO6,FONERİA PORTFÖY PARA PİYASASI (TL) FONU,0.7915228202515562,1.5638361454645686,2.353925061738122,3.153673383939877,3.9589236960516616,4.741738998501742,5.533492042007371,6.3199056694580795,7.108432956067942,7.861939997900482,8.619981791079272,9.361497087063023,10.117414244733062,10.855012804450695,11.585741610037648,12.311986354473566,13.030972319342347,13.730037787914053,14.410541035113766,15.070858567618625,15.71711806564993,16.34891974238492,16.990239846633735,17.632822588160128
GO3,FONERİA PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,1.2713036409510519,0.5943811077813526,2.144306909759974,2.157687519275665,3.2077163595931206,3.1871783558177165,6.125999278852986,6.8030490030674535,8.358989676193978,10.096862245734526,11.430194782364115,13.47678258901846,14.184892260511669,13.360601229058336,12.902106073128333,14.878371575648345,17.88408526076234,18.05565654386357,17.371724640162984,16.862764301125257,16.559432740967406,16.87207275670943,18.720204738472983,18.766900865444242
GUH,GARANTİ ASSET MANAGEMENT FOREIGN  TEKNOLOGY ETF FUND BASKET FUNDS,5.738195248189154,7.1243181997839455,11.777927469687397,7.758929163077348,10.537942847820778,11.515014366338196,16.661405799388803,16.037904140770518,16.471734194712845,19.28773152393179,23.83320261039744,29.32339796096895,34.31483485170105,29.087286467263613,25.923602883669794,32.151476981837405,33.40142081344032,33.34782002607605,28.248422712933767,28.580013125331106,26.43957889498811,27.506311844313064,30.67224865003858,26.233465813823525
GKH,GARANTİ PORTFÖY  KATILIM SERBEST (TL) FON,0.8191109749744124,1.617484853602412,2.5097875325169694,2.9183303133802645,3.7014023064339256,4.532860114210491,5.2608165619336935,5.961941803138293,6.659248575525699,7.476737890306663,8.169271433145893,8.953106178973012,9.741112335688374,10.405357171014634,11.065998997775651,11.762320119221583,12.498146807872,13.411479040399573,14.040525933932512,14.662505126867172,15.366946023471966,16.00980862487206,16.63664414030704,17.295918833552125
TGA,GARANTİ ASSET MANAGEMENT FOURTH VARIABLE FUND,1.7054665715582604,3.779185178183195,8.051078906576771,9.687087879151177,6.821045462285036,7.864241257178224,6.764431305430206,7.652708526379259,8.141544977714295,10.254929626970217,9.026450245038408,11.100092087554005,12.307621488085193,11.296625762206713,8.356609192566204,7.095616208517865,10.455704735123824,12.893705847875037,12.618092668766085,11.41974212339715,15.80585104980301,18.817538866131677,17.44732746032509,20.832714245620988
GTA,GARANTİ ASSET MANAGEMENT GOLD FUND,-2.5560361044988937,-1.8905041594467085,-1.6165217702003984,-0.25167641277219427,0.7871664512201529,3.6781390518883206,3.5716124025483125,4.171951629892631,6.897545187431302,7.955469346484814,9.664213441104776,8.483773976153454,8.449142212751147,10.686720885556399,14.877363255088834,19.882354828287102,17.640061612493398,16.585661534484576,17.785467595448555,17.555737314452394,16.824132856654785,14.312340356726935,15.883496952083927,15.99732158496541
GBN,GARANTİ PORTFÖY BEŞİNCİ (TL) SERBEST FON,0.7996620483790909,1.5928117521465928,2.402142891596358,3.229304133174825,4.037097254345182,4.854534745673533,5.6729726573966195,6.484217671258056,7.26843955354833,8.035363112045172,8.793737122758492,9.548937302998848,10.3062316568869,11.06733475321283,11.84496096550312,12.626851581913847,13.427906605149111,14.22194153335901,14.997240995266663,15.752693815612867,16.453685832122197,17.124919952193032,17.782497285649246,18.41335555366737
GOH,GARANTİ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.5111259575048224,4.875958802888121,9.3020462450372,12.9999529162639,10.600945025145228,9.662232891690357,3.705992343168073,0.1303171365498002,-3.889776285338299,-0.10169154163152044,-0.9789172732911697,-0.11111441247312322,-2.827089508729875,-3.2332514181904117,-6.564756046572912,-10.223696748356216,-7.010027245252724,1.6749392309167526,4.609140836628729,2.476935225093239,8.971823867950484,16.602905189096035,15.825624543877826,24.68767458933057
GPB,GARANTİ ASSET MANAGEMENT FIRST VARIABLE FUND,0.6862453165077885,1.259067618998702,2.130649998598531,3.044635728537267,2.998753063632651,4.05988651902182,5.850639696929765,6.6460803741123105,7.250462472826174,8.232130559776136,8.78237334640257,9.578169263988535,10.553690330322855,11.132246730431385,11.051012362126283,12.069155149051324,12.436026182978695,13.46751697972944,13.800550882691573,14.157057801070469,15.095201658511234,15.17101640866426,15.817538663322992,16.56871655105711
GZP,GARANTİ PORTFÖY BİRİNCİ FON SEPETİ FONU,1.0737924101165432,1.767066555217721,4.777105702420621,5.819836340800513,5.414648886228781,6.703137171718588,8.391496360096179,9.692742243916596,10.718732405326346,12.217328050050199,13.359458816628091,14.059013053888405,15.403488989754743,15.63820339943276,15.034024389760582,15.671015165614257,16.92771215384281,18.05748135807345,18.446462085038267,18.136909738135344,19.58280512077443,19.832817743927198,20.174913425182954,20.81468926459608
GBH,GARANTİ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.899753173381426,5.9017328837647565,12.494717662707892,16.90026820849914,12.133302474814545,11.589365581102536,10.136898486546283,10.39923223173398,12.424019146646492,16.319718073392135,14.166884053070195,17.462246828015633,18.84358964043699,16.919160547629552,11.645772007105105,10.588768073556107,17.30851535561356,22.790497633067787,18.444721022633942,15.295429438108949,22.356155179426008,25.362299194183418,22.842196028694683,30.122887009655642
GPF,GARANTİ ASSET MANAGEMENT FIRST PARTICIPATION FUND,0.3174295341574879,1.8314032935971367,3.9400000219006004,4.859020788747843,5.10482686646079,6.26731802014515,6.378374834483836,6.9131294973144835,7.509211132870234,8.640219982087824,9.562217566701868,9.933089712597594,10.437740895947494,11.224965681532824,11.90806233359869,12.694450924905212,13.134247416198713,14.115311198493119,14.76503007420388,14.961885175913164,16.018314607531245,16.60852299513361,17.066937175963105,18.329231422269736
GPL,GARANTİ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,0.49534732860501407,0.9708083996326963,1.7436341789176728,3.00032373955153,4.143495786310882,4.58867690516111,5.025697626810549,5.272144484848545,5.47966929917538,5.995947565909546,6.70669094218142,7.399902707930424,8.232739701727615,8.820631259651561,9.888002456093599,10.665789743372057,11.333920890739126,12.932027846051836,13.388445970879715,13.87639192682442,14.527725413701326,12.774042578114795,12.937571039055829,13.286512601666942
GAE,GARANTİ ASSET MANAGEMENT BIST30 INDEX EQUITY FUND (EQUITY-INTENSIVE FUND),1.5645815770737703,2.3613208253177294,7.658437662049041,9.246165049684043,3.967789099981677,3.6637287289295486,1.9810708396196717,2.791653773042755,4.45069334327567,6.38176195007687,6.715222609262347,9.321667340548577,9.723526441706507,8.196957782131053,1.7009569796532495,-0.9119382950163011,1.9560298863477008,4.859548408335554,3.015253478883039,0.2098794163025087,5.111247728485029,9.332975982245294,5.71720845646738,8.566239296286266
GBV,GARANTİ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON,1.9867165881210964,1.1417832743514131,4.514162851889698,3.3547925072175633,5.589534675845313,6.657806618629047,10.322648327460007,11.395717151674631,13.09518891352347,16.161090261519444,18.03778311240998,21.429936847248776,24.702182004204573,23.781129591903007,20.116993113996205,22.424956148850423,24.06245661436291,25.19685268007837,22.665106668990063,21.092055851169338,22.571738438271105,24.71083861231459,25.481007265902633,21.489428997507023
GA1,GARANTİ ASSET MANAGEMENT BONDS FUND,0.761493715222743,1.5165251413755405,2.172691310596298,2.896312961830121,3.705315211251134,4.556386286529075,5.444330531781907,6.250954933976255,6.9804780412674186,7.74466938297087,8.539688872257683,9.300364106981245,10.156921479946131,11.0616752877926,12.051010181821797,12.8933052604815,13.744043731036323,13.886156601603675,14.792058977567393,15.744962310850056,16.576111384965326,17.121084812063632,17.61655173632629,20.088347016178922
GVA,GARANTİ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇLAR DEĞİŞKEN FON,2.3020833227664075,1.2953272896110057,3.096236662194104,0.06325427623711438,2.347298485658072,3.163680965026778,6.093452968955961,6.387976219549822,7.215287574938308,7.7114712146230575,11.241892428520991,14.521292300704053,15.369532178159764,11.412225715718735,6.5276086191834715,9.796166998912346,10.618856028413912,10.669173109728758,6.92677159927688,9.08028447040371,7.757910950286378,9.447981862757329,9.372963100739545,5.436962836843535
GZE,GARANTİ PORTFÖY EMTİA SERBEST FON,2.534179659925783,1.843099408516714,2.0878008370819936,1.9266976649028056,3.7664177121265054,5.645349767500496,5.724261349630533,1.2419983990602446,2.134730965583787,2.2442959537413074,3.5194491120764844,1.740821230547676,2.3771172742513884,1.7151096654963405,5.344017091262127,8.184268942857113,3.614954782153807,4.6041955660480545,4.344132257474371,6.006935445732607,6.363146414951388,6.9697314855000485,7.143707178294016,5.026102297869877
GZV,GARANTİ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,1.998960179030031,0.6347873568965189,2.4374953067999354,1.5877331680021838,4.233523464292692,4.697639706195441,8.01220546747071,8.470503205245892,9.037073505188612,10.763419544237365,14.086220266466466,17.070509481446372,20.503494196783752,17.5104412960772,14.747187675093512,18.2864479597992,17.960333481663596,16.765630993915405,14.355780346579335,15.761609455871817,14.763768303889846,15.781422706458233,15.72715643084283,13.251710429274583
GPA,GARANTİ ASSET MANAGEMENT EUROBOND DEBT INSTRUMENTS (FX) FUND,0.5332130061643746,0.7252504052582893,1.5763503181739698,1.396681155055623,2.6977992471188936,3.687586312666511,6.416617996199185,7.4383467878005245,8.11164208342809,9.379709071823587,11.087613104865758,11.939299373918272,14.972774996757062,16.22874251260489,15.889634114702936,17.404301918913923,17.696394006122343,18.478209556460687,19.030917780793132,19.396207888533187,19.435073147527294,17.98061192108048,18.877689529519166,18.190879973956946
GZZ,GARANTİ PORTFÖY FİNANS SEKTÖRÜ DEĞİŞKEN FON,1.9163217348104107,0.7149671660530335,4.075474667550378,4.326798362243748,4.8209799500894635,5.092653903673523,10.254878385998396,12.385536592021483,14.447145148581711,16.296305828013725,20.150321074677883,23.020750898098978,24.660961587460324,21.236415098979826,19.545867566813836,21.95267767051136,21.8748817715187,21.707794607681024,22.210390303084928,21.1831314728749,22.650723857517455,23.42189786116684,22.744839283841443,20.603485407534087
GIE,GARANTİ PORTFÖY GARANTİ BBVA İKLİM ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.1959926016550373,2.8286487555694606,7.820761446281418,9.59113113442484,4.795371520759542,5.157946737432123,4.695419262035712,6.0482316144134245,7.242974492266385,10.72205266793617,10.247270882851382,12.23104218570526,13.21225241526382,12.890676853165692,6.8554754569513845,2.760250931902903,6.637323547153416,8.653570044189479,7.139677022037021,4.317134502123082,10.161447018024838,13.836220116337708,9.435731370377379,12.068214428046236
