ZFB,27.053410251398308
TAU,19.797908221571507
YZC,19.616253848837385
IJZ,19.273802036193302
YZH,19.095456321491792
YCP,19.01444061135519
ADP,18.874187666557567
IVY,18.76528339502935
IRT,18.346843350748813
IZS,17.142936658009088
CPU,16.84028630451278
KRS,16.708515061345945
DVT,16.562774210703974
MTX,16.502488051893867
GUH,16.471734194712845
TFF,16.16716884433905
FSH,16.01634715182118
ZMY,15.80206974851404
KIB,15.393110464668188
IJC,15.208405282588686
YAY,15.044111883500976
BHF,14.875928544400866
BTE,14.801899715827952
MET,14.632081330946598
HKR,14.549812403699134
GZZ,14.447145148581711
OBI,14.427521173897109
PPB,14.361133960385173
DEF,14.302786025321712
KHT,14.255442688660096
RTG,14.186262965852992
BVV,14.102513124154466
ODP,14.032058698033287
YJK,13.978653370238314
OJT,13.935986963265917
IJP,13.934076631364109
KUB,13.843832169630254
PAF,13.822597221241578
IHK,13.643988487048306
ITP,13.523295119149791
GAF,13.403167190607473
TMG,13.399202530784937
TI2,13.32555156897717
GBV,13.09518891352347
AFT,13.063386909151484
HOA,12.94314829713061
DTZ,12.840115256939852
TBE,12.794601573950056
AFS,12.782520114832945
TYH,12.77469599283742
