ZFB,30.391957038985453
IJZ,25.989614594014625
TAU,24.50946767992202
YZH,23.77536265837405
YCP,23.521835518135923
ADP,23.470694455435552
IRT,23.46545679841647
YZC,23.10711135740991
IZS,21.203267357120552
DVT,20.67170971305286
IVY,19.589275363644735
HKR,19.335074210647505
GUH,19.28773152393179
FSH,19.255602400661477
IJC,18.561597206513323
TFF,18.24420238715369
KIB,18.14018607833733
KRS,18.082201949883697
ZMY,18.03798782214299
MTX,17.957913391559753
PPB,17.882541867400768
YAY,17.599639223435293
BVV,17.56565683513285
IHK,17.497801667267122
OJT,17.043736184872614
TI2,16.987869602871854
RTG,16.869698577938273
CPU,16.84028630451278
MET,16.711868455139996
GAF,16.469895612019883
GBH,16.319718073392135
GZZ,16.296305828013725
ICZ,16.221450655945954
ODP,16.20153777398856
GBV,16.161090261519444
ITP,16.07369241178834
IJP,16.04387046013103
AFT,15.80697257680674
YJK,15.747542917550794
HOA,15.730105517696195
OBI,15.682801287640013
KHT,15.493160410848676
TMG,15.43208996997607
HKM,15.409882968383352
TYH,15.29449825022255
AFS,15.287723713957972
KUB,15.192915836846192
BHF,15.120323950633066
BIO,15.078538722945842
DEF,14.856388577586428
